Name,Status,Tenant,Site,Location,Rack,Role,Manufacturer,Type,IP Address
USWIL-FL6-AS-03,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.91/32
USWIL-FL6-AS-04,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.92/32
USWIL-FL6-AS-05,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.93/32
USWIL-FL6-AS-06,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.94/32
USWIL-FL6-AS-07,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.95/32
USWIL-LILLY06-AS-02,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.97/32
USWIL-LILLY-AS-02,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.97/32
USWIL-FL1-AS-01,Active,,USWIL,,,Switch (Access),Meraki,Meraki MS250-48P,10.85.2.98/32
USHLH01-MDF-CS-01,Active,,USHLH01,,,Switch (Core),Cisco,C9606R,10.86.110.1/26
hh-c9606-02,Active,,USHLH01,,,Switch (Core),Cisco,C9606R,
hh-user-sw01,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,
USHLH01-MDF-AS-03,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.12/32
USHLH01-TOR-03,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.13/32
USHLH01-TOR-04,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.14/32
USHLH01-TOR-05,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.15/32
USHLH01-IDFUS-AS-05,Active,,USHLH01,,,Switch (Core),Meraki,Meraki MS355-48P,10.86.110.16/32
USHLH01-IDFUS-AS-01,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.17/32
USHLH01-IDFUS-AS-02,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.18/32
USHLH01-IDFUS-AS-03,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.19/32
USHLH01-IDFUS-AS-04,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.20/32
USHLH01-IDFDS-AS-07,Active,,USHLH01,,,Switch (Core),Meraki,Meraki MS355-48P,10.86.110.21/32
USHLH01-IDFDS-AS-01,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.22/32
USHLH01-IDFDS-AS-02,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.23/32
USHLH01-IDFDS-AS-03,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.24/32
USHLH01-IDFDS-AS-04,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.25/32
USHLH01-IDFDS-AS-05,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.26/32
USHLH01-IDFDS-AS-06,Active,,USHLH01,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.110.27/32
USHLH01-MDF-AS-02,Active,,USHLH01,,,Switch (Access),Cisco,C9300L-48P-4X,10.86.110.29/32
USHLH01-MDF-AS-01,Active,,USHLH01,,,Switch (Access),Cisco,C9300L-48P-4X,10.86.110.30/32
hh-inet-sw02,Active,,USHLH01,,,Switch (Core),Cisco,C9300X-12Y,
USWCT01-AS-01,Active,,USWCT01,,,Switch (Access),Cisco,C9200CX-12P-2X2G,10.86.234.6/32
rtpnb-dc-rack01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.2/32
rtp-2n-sw01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.20/32
rtp-2n-sw02,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.21/32
rtp-2n-sw03,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.22/32
rtp-2n-sw04,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.23/32
rtp-2n-mgig,Active,,USMO2,,,Switch (Core),Meraki,Meraki MS355-24P,10.86.90.28/32
rtpnb-dc-sw01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.3/32
rtp-3n-sw01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,
rtp-3n-sw02,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,
rtp-3n-sw03,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,
rtp-3n-sw04,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,
rtp-3n-sw05,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,
rtp-3s-guest-01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.38/32
rtp-3s-guest-02,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.39/32
rtp-3s-guest-03,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.40/32
rtp-3n-mgig,Active,,USMO2,,,Switch (Core),Meraki,Meraki MS355-24P,
rtpsb-01-sw01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.53/32
rtpsb-01-sw02,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.54/32
rtpsb-01-sw03,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.55/32
rtpsb-01-sw04,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.56/32
rtpsb-01-sw05,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.57/32
rtpsb-01-sw06,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.58/32
rtpsb-01-sw07,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.59/32
rtpsb-01-sw08,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.60/32
rtpsb-01-mgig,Active,,USMO2,,,Switch (Core),Meraki,Meraki MS355-24P,10.86.90.61/32
rtpsb-s110-sw1,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.62/32
rtp-3s-sw01,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.73/32
rtp-3s-sw02,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.74/32
rtp-3s-sw03,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.75/32
rtp-3s-sw04,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.76/32
rtp-3s-sw05,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.77/32
rtp-3s-sw06,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.78/32
rtp-3s-sw07,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.79/32
rtp-3s-sw08,Active,,USMO2,,,Switch (Access),Meraki,Meraki MS250-48P,10.86.90.80/32
JPKAG01-LR-01,Active,,JPKAG01,,,Router (undefined),Cisco,ISR4351/K9,10.87.119.1/32
JPKAG01-B3-AS-04,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.162/32
JPKAG01-B3-AS-05,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.163/32
JPKAG01-SKY-AS-01,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.164/32
JPKAG01-ADM-2F-AS-01,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.165/32
JPKAG01-ADM-1F-AS-02,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.167/32
JPKAG01-ADM-1F-AS-04,Active,,JPKAG01,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.119.169/32
SGSIN18-AS-04,Active,,SGSIN18,,,Switch (Access),Meraki,Meraki MS250-48P,10.87.120.10/32
SGSIN18-AS-03,Active,,SGSIN18,,,Switch (Access),Meraki,Meraki MS250-48P,10.87.120.11/32
SGSIN18-CS-01,Active,,SGSIN18,,,Switch (Core),Meraki,Meraki MS250-48P,10.87.120.5/32
SGSIN18-AS-01,Active,,SGSIN18,,,Switch (Core),Meraki,Meraki MS250-48P,10.87.120.6/32
SGSIN18-LAB-AS-02,Active,,SGSIN18,,,Switch (Access),Meraki,Meraki MS250-48P,10.87.120.7/32
SGSIN18-LAB-AS-01,Active,,SGSIN18,,,Switch (Access),Meraki,Meraki MS250-48P,10.87.120.8/32
SGSIN18-AS-02,Active,,SGSIN18,,,Switch (Access),Meraki,Meraki MS250-48P,10.87.120.9/32
JPTOK04-11FL-AS-04,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.1/32
JPTOK04-12F-AS-01,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.138/32
JPTOK04-12FL-AS-04,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.141/32
JPTOK04-12FL-AS-05,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.142/32
JPTOK04-12FL-AS-06,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.143/32
JPTOK04-11FL-AS-03,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.144/32
JPTOK04-7FL-AS-01,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.18/32
JPTOK04-7FL-AS-02,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.19/32
JPTOK04-11FL-AS-05,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.2/32
JPTOK04-12FL-AS-08,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.20/32
JPTOK04-11FL-AS-08,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.22/32
JPTOK04-11FL-AS-07,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.23/32
JPTOK04-12FL-WAPSW-05,Active,,JPTOK04,,,Switch (Access),Meraki,Meraki MS355-24P,10.87.127.29/32
JPTOK04-12FL-AS-07,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.3/32
JPTOK04-12FL-WAPSW-04,Active,,JPTOK04,,,Switch (Access),Meraki,Meraki MS355-24P,10.87.127.30/32
JPTOK04-11FL-AS-11,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.34/32
JPTOK04-11FL-AS-12,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.35/32
JPTOK04-12FL-AS-02,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.37/32
JPTOK04-11FL-AS-06,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.4/32
JPTOK04-12FL-AS-03,Active,,JPTOK04,,,Switch (Access),Cisco,WS-C2960-48PST-S,10.87.127.41/32
JPTOK04-11FL-WAPSW-03,Active,,JPTOK04,,,Switch (Access),Meraki,Meraki MS355-24P,10.87.127.58/32
JPTOK04-11FL-WAPSW-02,Active,,JPTOK04,,,Switch (Access),Meraki,Meraki MS355-24P,10.87.127.59/32
MXMEX02-CS-01,Active,,MXMEX02,,,Switch (Core),Cisco,C9300L-48P-4X,172.16.81.1/32
senwan002,Active,,USDUR04,,,Router (undefined),Cisco,ISR4351/K9,172.31.14.64/30
senwan001,Active,,USDUR04,,,Router (undefined),Cisco,ASR1001-X,172.17.16.160/28
ric-d-usw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.100/32
ric-d-usw08,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.107/32
ric-v-lsw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.124/32
ric-v-usw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.126/32
ric-v-usw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.127/32
ric-y-lsw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.131/32
ric-y-usw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.133/32
ric-f-lsw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.139/32
ric-f-usw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.141/32
biotech8-mgig-01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS355-24P,172.18.128.164/32
biotech8-user-01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.165/32
biotech8-user-02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.166/32
biotech8-user-03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.167/32
biotech8-user-04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.168/32
biotech8-lab-01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.172/32
biotech8-lab-02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.173/32
biotech8-lab-03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.174/32
biotech8-lab-04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.175/32
biotech8-lab-05,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.176/32
ric-l-9500-sw01,Active,,USRIC01,,,Switch (Core),Cisco,ciscoCat9500FixedSwitchStack,172.18.128.180/32
ric-l-mgig01,Active,,USRIC01,,,Switch (Core),Meraki,Meraki MS355-24P,172.18.128.181/32
ric-l-mgig02,Active,,USRIC01,,,Switch (Core),Meraki,Meraki MS355-24P,172.18.128.182/32
ric-l-usw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.183/32
ric-l-usw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.184/32
ric-l-lsw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.191/32
ric-l-lsw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.192/32
ric-l-lsw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.193/32
ric-l-lsw04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.194/32
ric-l-lsw05,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.195/32
ric-l-lsw06,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.196/32
ric-l-usw09,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.199/32
ric-l-usw10,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.200/32
ric-l-usw11,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.201/32
ric-l-usw12,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.202/32
ric-l-usw13,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.203/32
ric-l-lsw09,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.205/32
ric-l-lsw10,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.206/32
ric-l-lsw11,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.207/32
ric-l-lsw12,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.208/32
ric-l-lsw13,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.209/32
ric-l-lsw14,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.210/32
ric-l-lsw15,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.211/32
ric-l-lsw16,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.212/32
ric-a-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.41/32
ric-a-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.42/32
ric-a-sw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.43/32
ric-a-sw04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.44/32
ric-a-lsw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.45/32
ric-j-mgig01,Active,,USRIC01,,,Switch (Core),Meraki,Meraki MS355-24P,172.18.128.53/32
ric-j-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.54/32
ric-j-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.55/32
ric-j-sw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.56/32
ric-j-sw04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.57/32
ric-j-sw05,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.58/32
ric-j-sw06,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.59/32
ric-j-sw07,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.60/32
ric-j-sw08,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.61/32
ric-j-lsw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.62/32
ric-j-lsw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.63/32
ric-j-lsw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.64/32
ric-j-lsw04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.65/32
ric-j-lsw05,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.66/32
ric-j-lsw06,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.67/32
ric-j-lsw07,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.68/32
ric-b-usw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.75/32
ric-b-lsw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.77/32
ric-b-lsw02,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.78/32
ric-b-mgig01,Active,,USRIC01,,,Switch (Core),Cisco,C9300X-24HX,172.18.128.80/32
ric-c-ilosw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.128.85/32
ric-c-lsw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.86/32
ric-c-usw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.88/32
ric-d-lsw01,Active,,USRIC01,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.128.97/32
holland-02-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.11/32
holland-02-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.12/32
holland-03-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.2/32
holland-03-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.3/32
holland-03-sw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.4/32
holland-03-sw04,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.5/32
holland-03-sw05,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.6/32
holland-03-sw06,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.140.7/32
madisonwan,Active,,USMDL04,,,Router (undefined),Cisco,ISR4451-X/K9,172.31.4.80/30
ric-dabney6-usr-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.182.2/32
ric-dabney6-usr-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.182.3/32
ric-dabney6-inst-sw01,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.182.6/32
ric-dabney6-inst-sw02,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.182.7/32
ric-dabney6-inst-sw03,Active,,USRIC01,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.182.8/32
mad-13-inst-01,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.10/32
mad-b3-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-b5-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b5-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-13-inst-02,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.11/32
mad-b5-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-13-inst-03,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.12/32
mad-5-15,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.120/32
mad-5-16,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.121/32
mad-5-lab1,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.122/32
mad-5-lab2,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,
mad-b6-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b6-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-13-inst-04,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.13/32
mad-b6-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-b7-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b7-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-13-inst-05,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.14/32
mad-b8-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b8-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b8-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-13-inst-06,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.15/32
mad-13-usr-09,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.16/32
mad-b10-1-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b10-1-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b10-1-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-13-usr-10,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.17/32
mad-b10-2-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-b10-3-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b10-3-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.0/23
mad-b10-3-mgig-01,Active,,USMDL04,,,Switch (Core),Cisco,C9300X-24HX,172.18.208.0/23
mad-13-usr-11,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.18/32
mad-13-usr-12,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.19/32
mad-11-1,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.193/32
mad-11-2,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.194/32
mad-11-3,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.195/32
mad-11-4,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.196/32
mad-13-usr-13,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.20/32
mad-16-1,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.202/32
aspen-comm-sw2,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,
mad-13-inst-09,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.21/32
mad-13-mgig-01,Active,,USMDL04,,,Switch (Core),Meraki,Meraki MS355-24P,172.18.208.211/32
mad-13-mgig-02,Active,,USMDL04,,,Switch (Core),Meraki,Meraki MS355-24P,172.18.208.212/32
mad-15-core-01,Active,,USMDL04,,,Switch (Core),Cisco,C9500-48Y4C,172.18.208.217/32
mad-15-10g-02,Active,,USMDL04,,,Switch (Core),Cisco,C9500-24Y4C,172.18.208.218/32
mad-13-inst-10,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.22/32
mad-15-mgig-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300X-24HX,172.18.208.221/32
mad-15-mgig-02,Active,,USMDL04,,,Switch (Access),Cisco,C9300X-24HX,172.18.208.222/32
mad-15-mgig-03,Active,,USMDL04,,,Switch (Access),Cisco,C9300X-24HX,172.18.208.223/32
mad-15-mgig-04,Active,,USMDL04,,,Switch (Access),Cisco,C9300X-24HX,172.18.208.224/32
mad-13-inst-11,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.23/32
mad-15-usr-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.231/32
mad-15-usr-02,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.232/32
mad-15-usr-03,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.233/32
mad-15-usr-04,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.234/32
mad-13-inst-12,Active,,USMDL04,,,Switch (Access),Meraki,Meraki MS250-48P,172.18.208.24/32
mad-15-inst-01,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.241/32
mad-15-inst-02,Active,,USMDL04,,,Switch (Access),Cisco,C9300L-48P-4X,172.18.208.242/32
