hostname,device_type,host,username,password,secret,port
USMAD-IDF_1D (2),cisco_ios,10.161.32.79,,,,22
USMAD-IDF_1D (3),cisco_ios,10.161.32.79,,,,22
USMAD-RDTEST-LAN01,cisco_ios,10.161.32.76,,,,22
USMAD-IDF-4A (1),cisco_ios,10.161.32.70,,,,22
USMAD-IDF-4A (2),cisco_ios,10.161.32.70,,,,22
USMAD-IDF-4A (3),cisco_ios,10.161.32.70,,,,22
USMAD-IDF-4A (4),cisco_ios,10.161.32.70,,,,22
USMAD-IDF-4A (5),cisco_ios,10.161.32.70,,,,22
USMAD-IDF-4A (6),cisco_ios,10.161.32.70,,,,22
USMAD-COMPROOM (1),cisco_ios,10.161.32.71,,,,22
USMAD-COMPROOM (2),cisco_ios,10.161.32.71,,,,22
USMAD-MDF-LAN01 (1),cisco_ios,10.161.32.84,,,,22
USMAD-MDF-LAN01 (2),cisco_ios,10.161.32.84,,,,22
USMAD-CS01,cisco_ios,10.209.32.101,,,,22
USMAD-CS02,cisco_ios,10.161.32.3,,,,22
USMAD-CompRoom-LAN03,cisco_ios,10.161.32.69,,,,22
USMAD-RDTEST-RTR01,cisco_ios,10.248.0.1,,,,22
USMAD-AS-IDF4-B (1),cisco_ios,10.209.77.254,,,,22
USMAD-AS-IDF4-B (2),cisco_ios,10.209.77.254,,,,22
USMAD-AS-IDF4-B (3),cisco_ios,10.209.77.254,,,,22
USMAD-AS-IDF4-B (4),cisco_ios,10.209.77.254,,,,22
USMAD-AS-IDF4-B (5),cisco_ios,10.209.77.254,,,,22
USMAD-AS-IDF4-B (6),cisco_ios,10.209.77.254,,,,22
USMAR-AS-MDF-01,cisco_ios,10.161.154.130,,,,22
USMAR-AS-MDF-02,cisco_ios,10.161.154.131,,,,22
USMAR-WLC01,cisco_ios,10.161.154.142,,,,22
USMAR-WLC02,cisco_ios,10.161.154.143,,,,22
USMAR-B100-LAN01 (1),cisco_ios,10.161.154.133,,,,22
USMAR-B100-LAN01 (2),cisco_ios,10.161.154.133,,,,22
USMAR-B100-LAN02 (1),cisco_ios,10.161.154.141,,,,22
USMAR-B100-LAN02 (2),cisco_ios,10.161.154.141,,,,22
USMAR-B200-LAN01,cisco_ios,10.161.154.140,,,,22
USMAR-B300-LAN03 (1),cisco_ios,10.161.154.135,,,,22
USMAR-B300-LAN03 (2),cisco_ios,10.161.154.135,,,,22
USMAR-B300-LAN03 (3),cisco_ios,10.161.154.135,,,,22
USMAR-B300-LAN04 (1),cisco_ios,10.161.154.134,,,,22
USMAR-B300-LAN04 (2),cisco_ios,10.161.154.134,,,,22
USMAR-B300-LAN05 (1),cisco_ios,10.161.154.137,,,,22
USMAR-B300-LAN05 (2),cisco_ios,10.161.154.137,,,,22
USMAR-B300-LAN05 (3),cisco_ios,10.161.154.137,,,,22
USMAR-B300-LAN07 (1),cisco_ios,10.161.154.136,,,,22
USMAR-B300-LAN07 (2),cisco_ios,10.161.154.136,,,,22
USMAR-B300-LAN07 (3),cisco_ios,10.161.154.136,,,,22
USMAR-B300-LAN07 (4),cisco_ios,10.161.154.136,,,,22
USMAR-B300-LAN08,cisco_ios,10.161.154.132,,,,22
USMAR-B300-CS01 (1),cisco_ios,10.161.154.129,,,,22
USMAR-B300-CS01 (2),cisco_ios,10.161.154.129,,,,22
USMBG-TD-LAN02 (1),cisco_ios,10.161.160.69,,,,22
USMBG-TD-LAN02 (2),cisco_ios,10.161.160.69,,,,22
USMBG-TD-LAN02 (3),cisco_ios,10.161.160.69,,,,22
USMI1-B50-FL1-LAN04 (1),cisco_ios,10.167.128.69,,,,22
USMI1-B50-FL1-LAN04 (2),cisco_ios,10.167.128.69,,,,22
USMI1-LAN08 (1),cisco_ios,10.167.128.75,,,,22
USMI1-LAN08 (2),cisco_ios,10.167.128.75,,,,22
USMI1-LAN01 (1),cisco_ios,10.167.128.66,,,,22
USMI1-LAN01 (2),cisco_ios,10.167.128.66,,,,22
USMI1-LAN02 (1),cisco_ios,10.167.128.67,,,,22
USMI1-LAN02 (2),cisco_ios,10.167.128.67,,,,22
USMI1-LAN02 (3),cisco_ios,10.167.128.67,,,,22
USMI1-B50-FL2-LAN03 (1),cisco_ios,10.167.128.68,,,,22
USMI1-B50-FL2-LAN03 (2),cisco_ios,10.167.128.68,,,,22
USMI1-B50-FL2-LAN03 (3),cisco_ios,10.167.128.68,,,,22
USMI1-CS01 (1),cisco_ios,10.167.128.65,,,,22
USMI1-CS01 (2),cisco_ios,10.167.128.65,,,,22
USMIA-CS01 (1),cisco_ios,10.162.148.65,,,,22
USMIA-CS01 (2),cisco_ios,10.162.148.65,,,,22
USMIA-LAN02 (1),cisco_ios,10.162.148.66,,,,22
USMIA-LAN02 (2),cisco_ios,10.162.148.66,,,,22
USMID-LAN05 (1),cisco_ios,10.162.96.45,,,,22
USMID-LAN05 (2),cisco_ios,10.162.96.45,,,,22
USMID-LAN05 (3),cisco_ios,10.162.96.45,,,,22
USMID-BLDG2-LAN06 (1),cisco_ios,10.162.96.46,,,,22
USMID-BLDG2-LAN06 (2),cisco_ios,10.162.96.46,,,,22
USMID-MDF-LAN07 (1),cisco_ios,10.162.96.47,,,,22
USMID-MDF-LAN07 (2),cisco_ios,10.162.96.47,,,,22
USMID-Glassware-LAN01 (1),cisco_ios,10.162.96.41,,,,22
USMID-Glassware-LAN01 (2),cisco_ios,10.162.96.41,,,,22
USMID-Glassware-LAN01 (3),cisco_ios,10.162.96.41,,,,22
USMID-Glassware-LAN01 (4),cisco_ios,10.162.96.41,,,,22
USMID-Glassware-LAN01 (5),cisco_ios,10.162.96.41,,,,22
USMID-CEDARCREEK-LAN02 (1),cisco_ios,10.162.96.42,,,,22
USMID-CEDARCREEK-LAN02 (2),cisco_ios,10.162.96.42,,,,22
USMID-CEDARCREEK-LAN02 (3),cisco_ios,10.162.96.42,,,,22
USMID-CEDARCREEK-LAN02 (4),cisco_ios,10.162.96.42,,,,22
USMID-MAINTENANCE-LAN03 (1),cisco_ios,10.162.96.43,,,,22
USMID-MAINTENANCE-LAN03 (2),cisco_ios,10.162.96.43,,,,22
USMID-MAINTENANCE-LAN03 (3),cisco_ios,10.162.96.43,,,,22
USMID-CS01 (1),cisco_ios,10.162.96.33,,,,22
USMID-CS01 (2),cisco_ios,10.162.96.33,,,,22
USMKE-CS01,arista_eos,10.161.208.125,,,,22
USMKE-CS02,arista_eos,10.161.208.126,,,,22
USMKE-LAN02 (1),cisco_ios,10.161.208.67,,,,22
USMKE-LAN02 (2),cisco_ios,10.161.208.67,,,,22
USMKE-LAN06,cisco_ios,10.161.208.72,,,,22
USMKE-LAN03 (1),cisco_ios,10.161.208.69,,,,22
USMKE-LAN03 (2),cisco_ios,10.161.208.69,,,,22
USMKE-LAN03 (3),cisco_ios,10.161.208.69,,,,22
USMKE-LAN07 (1),cisco_ios,10.161.208.73,,,,22
USMKE-LAN07 (2),cisco_ios,10.161.208.73,,,,22
USMKE-LAN07 (3),cisco_ios,10.161.208.73,,,,22
USMKE-LAN04 (1),cisco_ios,10.161.208.70,,,,22
USMKE-LAN04 (2),cisco_ios,10.161.208.70,,,,22
USMKE-LAN04 (3),cisco_ios,10.161.208.70,,,,22
USMTP-CS01,arista_eos,10.40.8.131,,,,22
USMTP-CS02,arista_eos,10.40.8.19,,,,22
USMTP-LAN01,cisco_ios,10.40.8.134,,,,22
USMTP-LAN02,cisco_ios,10.40.8.135,,,,22
USMTP-LAN03,cisco_ios,10.40.8.136,,,,22
USMTP-LAN04 (1),cisco_ios,10.40.8.133,,,,22
USMTP-LAN04 (2),cisco_ios,10.40.8.133,,,,22
USMTP-LAN04 (3),cisco_ios,10.40.8.133,,,,22
USMTP-LAN04 (4),cisco_ios,10.40.8.133,,,,22
USMTP-LAN04 (5),cisco_ios,10.40.8.133,,,,22
USMTP-LAN05,cisco_ios,10.40.8.137,,,,22
USNAZ-WLC01,cisco_ios,10.164.208.41,,,,22
USNAZ-IDF1-AS01 (1),cisco_ios,10.164.208.34,,,,22
USNAZ-IDF1-AS01 (2),cisco_ios,10.164.208.34,,,,22
USNAZ-IDF2-AS01 (1),cisco_ios,10.164.208.35,,,,22
USNAZ-IDF2-AS01 (2),cisco_ios,10.164.208.35,,,,22
USNAZ-IDF3-AS01 (1),cisco_ios,10.164.208.36,,,,22
USNAZ-IDF3-AS01 (2),cisco_ios,10.164.208.36,,,,22
USNAZ-IDF3-AS01 (3),cisco_ios,10.164.208.36,,,,22
USNAZ-IDF4-AS01,cisco_ios,10.164.208.37,,,,22
USNAZ-IDF5-AS01,cisco_ios,10.164.208.38,,,,22
USNAZ-IDF6-AS01,cisco_ios,10.164.208.39,,,,22
USNAZ-IDF7-AS01 (1),cisco_ios,10.164.208.40,,,,22
USNAZ-IDF7-AS01 (2),cisco_ios,10.164.208.40,,,,22
USNAZ-CS01 (1),cisco_ios,10.164.208.33,,,,22
USNAZ-CS01 (2),cisco_ios,10.164.208.33,,,,22
USNEW-LAN01 (1),cisco_ios,10.160.128.66,,,,22
USNEW-LAN01 (2),cisco_ios,10.160.128.66,,,,22
USNEW-LAN01 (3),cisco_ios,10.160.128.66,,,,22
USNEW-LAN01 (4),cisco_ios,10.160.128.66,,,,22
USNEW-CS01 (1),cisco_ios,10.160.128.65,,,,22
USNEW-CS01 (2),cisco_ios,10.160.128.65,,,,22
USNEW-CS01 (3),cisco_ios,10.160.128.65,,,,22
USNO2-CORE01 (1),cisco_ios,10.17.8.6,,,,22
USNO2-CORE01 (2),cisco_ios,10.17.8.6,,,,22
USNO2-3750-1,cisco_ios,10.17.8.70,,,,22
DBSI-3130-A1,cisco_ios,10.17.8.42,,,,22
USNRC-CS01 (1),cisco_ios,10.161.17.17,,,,22
USNRC-CS01 (2),cisco_ios,10.161.17.17,,,,22
USOAK-LAN01 (1),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (2),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (3),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (4),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (5),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (6),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (7),cisco_ios,10.160.160.34,,,,22
USOAK-LAN01 (8),cisco_ios,10.160.160.34,,,,22
USOAK-LAN02 (1),cisco_ios,10.160.160.35,,,,22
USOAK-LAN02 (2),cisco_ios,10.160.160.35,,,,22
USOAK-LAN03 (1),cisco_ios,10.160.160.36,,,,22
USOAK-LAN03 (2),cisco_ios,10.160.160.36,,,,22
USOAK-LAN04 (1),cisco_ios,10.160.160.37,,,,22
USOAK-LAN04 (2),cisco_ios,10.160.160.37,,,,22
USOAK-LAN04 (3),cisco_ios,10.160.160.37,,,,22
USOAK-CS01 (1),cisco_ios,10.160.160.33,,,,22
USOAK-CS01 (2),cisco_ios,10.160.160.33,,,,22
USOGD-A35-CS01,arista_eos,10.162.153.2,,,,22
USOGD-FW01,fortinet,10.162.153.13,,,,22
USOGD-FW02,fortinet,10.162.153.14,,,,22
USOGD-A35-CS02,arista_eos,10.162.153.3,,,,22
USPAL-LAN05,cisco_ios,10.210.125.44,,,,22
USPAL-LAN03,cisco_ios,10.210.125.47,,,,22
USPAL-LAN04,cisco_ios,10.210.125.45,,,,22
USPAL-LAN06,cisco_ios,10.210.125.46,,,,22
USPAL-WLC01,cisco_ios,10.160.96.70,,,,22
USPG5-CS01 (1),cisco_ios,10.160.106.33,,,,22
USPG5-CS01 (2),cisco_ios,10.160.106.33,,,,22
USPG5-LAN01 (1),cisco_ios,10.160.106.36,,,,22
USPG5-LAN01 (2),cisco_ios,10.160.106.36,,,,22
USPGH-DC-S58-MGMT01,arista_eos,10.160.4.53,,,,22
USPGH-DC-T58-MGMT01,arista_eos,10.160.4.54,,,,22
USPGH-DC-U58-MGMT01,arista_eos,10.160.4.55,,,,22
USPGH-DC-Q58-MGDS01,arista_eos,10.160.4.51,,,,22
USPGH-DC-X58-MGDS01,arista_eos,10.160.4.58,,,,22
USPGH-DC-H39-MGMT01,arista_eos,10.160.4.39,,,,22
USPGH-DC-V58-MGMT01,arista_eos,10.160.4.56,,,,22
USPGH-DC-W58-MGMT01,arista_eos,10.160.4.57,,,,22
USPGH-DC-P58-MGMT01,arista_eos,10.160.4.50,,,,22
USPGH-DC-R58-MGMT01,arista_eos,10.160.4.52,,,,22
USPGH-PE-01,arista_eos,10.255.26.19,,,,22
USPGH-PE-02,arista_eos,10.255.26.20,,,,22
USPGH-CAMERA-AS02,cisco_ios,10.160.4.32,,,,22
USPGH-MGT-AS01,cisco_ios,10.160.4.11,,,,22
USPGH-MGT-AS02,cisco_ios,10.160.4.12,,,,22
USPGH-MGT-AS03,cisco_ios,10.160.4.13,,,,22
USPGH-MGT-AS04,cisco_ios,10.160.4.14,,,,22
USPGH-MGT-AS05,cisco_ios,10.160.4.15,,,,22
USPGH-MGT-AS06,cisco_ios,10.160.4.16,,,,22
USPGH-MGT-AS07,cisco_ios,10.160.4.17,,,,22
USPGH-MGT-AS08,cisco_ios,10.160.4.18,,,,22
USPGH-C2960-02,cisco_ios,10.160.1.46,,,,22
USPGH-C2960-01,cisco_ios,10.160.1.45,,,,22
test-ecommsw1,cisco_ios,10.0.38.8,,,,22
test-ecommsw2,cisco_ios,10.0.38.9,,,,22
USPGH-MGT-DS01 (1),cisco_ios,10.0.188.10,,,,22
USPGH-MGT-DS01 (2),cisco_ios,10.0.188.10,,,,22
usdo-access,cisco_ios,10.160.0.98,,,,22
usdo-access2,cisco_ios,10.160.0.99,,,,22
uspitcrbc-internet,cisco_ios,10.2.210.116,,,,22
uspgh-ecomm1,cisco_ios,10.160.1.51,,,,22
uspgh-ecomm2,cisco_ios,10.160.1.52,,,,22
USPGH-Voice01,cisco_ios,10.0.19.3,,,,22
uspitcrbc-d,cisco_ios,10.2.210.30,,,,22
uspitcrbc-g,cisco_ios,10.2.210.41,,,,22
USPITCRBC-A,cisco_ios,10.2.210.24,,,,22
USPITCRBC-C,cisco_ios,10.2.210.29,,,,22
USPITCRBC-E,cisco_ios,10.2.210.35,,,,22
USPITCRBC-H,cisco_ios,10.2.210.42,,,,22
USPITCRBC-B,cisco_ios,10.2.210.25,,,,22
uspgh-crbc-f,cisco_ios,10.2.210.36,,,,22
secure3550-2,cisco_ios,10.0.14.204,,,,22
USPGH-IMAGE-SW01,cisco_ios,10.0.18.12,,,,22
USPGH-DC-AS98 (1),cisco_ios,10.160.4.198,,,,22
USPGH-DC-AS98 (2),cisco_ios,10.160.4.198,,,,22
USPGH-DC-AS98 (3),cisco_ios,10.160.4.198,,,,22
USPGH-DC-AS05,cisco_ios,10.160.4.105,,,,22
USPGH-DC-AS06,cisco_ios,10.160.4.106,,,,22
USPGH-DC-AS03 (1),cisco_ios,10.160.4.103,,,,22
USPGH-DC-AS03 (2),cisco_ios,10.160.4.103,,,,22
USPGH-DC-AS04 (1),cisco_ios,10.160.4.104,,,,22
USPGH-DC-AS04 (2),cisco_ios,10.160.4.104,,,,22
USPGH-DC-AS01 (1),cisco_ios,10.160.4.101,,,,22
USPGH-DC-AS01 (2),cisco_ios,10.160.4.101,,,,22
USPGH-DC-AS01 (3),cisco_ios,10.160.4.101,,,,22
USPGH-DC-AS02 (1),cisco_ios,10.160.4.102,,,,22
USPGH-DC-AS02 (2),cisco_ios,10.160.4.102,,,,22
USPGH-DC-AS02 (3),cisco_ios,10.160.4.102,,,,22
USPGH-DMZ-AS01,cisco_ios,10.160.4.211,,,,22
USPGH-DMZ-AS02,cisco_ios,10.160.4.212,,,,22
USPGH-DC-AS12 (1),cisco_ios,10.160.4.112,,,,22
USPGH-DC-AS12 (2),cisco_ios,10.160.4.112,,,,22
USPGH-DC-AS12 (3),cisco_ios,10.160.4.112,,,,22
USPGH-DC-AS13,cisco_ios,10.160.4.113,,,,22
USPGH-DC-AS14,cisco_ios,10.160.4.114,,,,22
USPGH-DC-AS15,cisco_ios,10.160.4.115,,,,22
USPGH-DC-AS16,cisco_ios,10.160.4.116,,,,22
USPGH-QC-AS03,cisco_ios,10.160.7.103,,,,22
USPGH-QC-AS04,cisco_ios,10.160.7.104,,,,22
USPGH-DC-AS07 (1),cisco_ios,10.160.4.107,,,,22
USPGH-DC-AS07 (2),cisco_ios,10.160.4.107,,,,22
USPGH-DC-AS08 (1),cisco_ios,10.160.4.108,,,,22
USPGH-DC-AS08 (2),cisco_ios,10.160.4.108,,,,22
USPGH-DC-AS09,cisco_ios,10.160.4.109,,,,22
USPGH-DC-AS10,cisco_ios,10.160.4.110,,,,22
USPGH-DMZ-DS01,cisco_ios,10.160.2.71,,,,22
USPGH-QC-DS01,cisco_ios,10.160.2.73,,,,22
USPGH-DMZ-DS02,cisco_ios,10.160.2.72,,,,22
USPGH-QC-AS01 (1),cisco_ios,10.160.7.101,,,,22
USPGH-QC-AS02 (1),cisco_ios,10.160.7.102,,,,22
USPGH-DC-CS01,cisco_ios,10.160.11.1,,,,22
USPGH-DC-CS02,cisco_ios,10.160.11.5,,,,22
USPGH-DC-DS01,cisco_ios,10.160.4.203,,,,22
USPGH-DC-DS01-PROD,cisco_ios,10.160.4.205,,,,22
USPGH-DC-DS02,cisco_ios,10.160.4.204,,,,22
USPGH-DC-DS02-PROD,cisco_ios,10.160.4.206,,,,22
cbr-tfi_1841_pri,cisco_ios,10.0.12.151,,,,22
TFS-PITTS-ATT-2811,cisco_ios,10.73.8.19,,,,22
USPGH-VAR01,cisco_ios,10.160.63.2,,,,22
USPGH-VAR02,cisco_ios,10.160.63.3,,,,22
wapcet2802,cisco_ios,10.73.8.16,,,,22
USPGH-MGT-LAB01.thermofisher.com,cisco_ios,10.160.4.254,,,,22
x04e1psw-adm01,cisco_ios,10.0.191.27,,,,22
x03psw-adm01,cisco_ios,10.0.116.53,,,,22
x04e1ssw-adm01,cisco_ios,10.0.116.94,,,,22
x03ssw-adm01,cisco_ios,10.0.116.109,,,,22
uspgh-ts-01,cisco_ios,10.160.0.126,,,,22
USPGH-TUN01,cisco_ios,10.160.0.199,,,,22
USPGH-F5LabGW,cisco_ios,10.160.0.107,,,,22
USPGH-VPN-CA02,cisco_ios,10.160.5.32,,,,22
USPGH-VPN-CA01,cisco_ios,10.160.5.31,,,,22
USPGH-AMER-VPN01,cisco_ios,10.160.0.21,,,,22
USPGH-AMER-VPN02,cisco_ios,10.160.2.23,,,,22
USPGH-WLC03,cisco_ios,10.160.0.102,,,,22
USPGH-WLC04,cisco_ios,10.160.0.217,,,,22
USPGH-WLC05,cisco_ios,10.160.0.221,,,,22
USPGH-WLC-DMZ02,cisco_ios,10.160.5.6,,,,22
USPGH-WLC-DMZ01,cisco_ios,10.160.5.5,,,,22
USPGH-PuER02-01,cisco_ios,10.160.5.135,,,,22
USPGH-DC-AS97,cisco_ios,10.160.4.197,,,,22
USPGH-LAN01 (1),cisco_ios,10.0.14.11,,,,22
USPGH-LAN01 (2),cisco_ios,10.0.14.11,,,,22
USPGH-LAN01 (3),cisco_ios,10.0.14.11,,,,22
USPGH-LAN01 (4),cisco_ios,10.0.14.11,,,,22
USPGH-LAN02 (1),cisco_ios,10.0.14.12,,,,22
USPGH-LAN02 (2),cisco_ios,10.0.14.12,,,,22
USPGH-LAN02 (3),cisco_ios,10.0.14.12,,,,22
USPGH-LAN02 (4),cisco_ios,10.0.14.12,,,,22
USPGH-PuER01-01,cisco_ios,10.160.5.133,,,,22
USPGH-PuER03-01,cisco_ios,10.160.5.136,,,,22
USPGH-PuER01-02,cisco_ios,10.160.5.134,,,,22
USPGH-WAE-CM01,cisco_ios,10.160.0.100,,,,22
USPGH-DC-S58-DS01,arista_eos,10.160.4.46,,,,22
USPGH-DC-H39-TOR1,arista_eos,10.160.4.48,,,,22
USPGH-DC-H39-TOR2,arista_eos,10.160.4.49,,,,22
USPGH-DC-Q58-TOR02,arista_eos,10.160.4.71,,,,22
USPGH-DC-X58-TOR02,arista_eos,10.160.4.78,,,,22
USPGH-DC-X58-TOR01,arista_eos,10.160.4.68,,,,22
USPGH-DC-Q58-TOR01,arista_eos,10.160.4.61,,,,22
USPGH-DC-V58-TOR02,arista_eos,10.160.4.76,,,,22
USPGH-DC-V58-TOR01,arista_eos,10.160.4.66,,,,22
USPGH-DC-S58-TOR02,arista_eos,10.160.4.73,,,,22
USPGH-DC-S58-TOR01,arista_eos,10.160.4.63,,,,22
USPGH-DC-T58-TOR02,arista_eos,10.160.4.74,,,,22
USPGH-DC-T58-TOR01,arista_eos,10.160.4.64,,,,22
USPGH-DC-U58-TOR02,arista_eos,10.160.4.75,,,,22
USPGH-DC-U58-TOR01,arista_eos,10.160.4.65,,,,22
USPGH-DC-W58-TOR02,arista_eos,10.160.4.77,,,,22
USPGH-DC-W58-TOR01,arista_eos,10.160.4.67,,,,22
USPGH-DC-P58-TOR02,arista_eos,10.160.4.70,,,,22
USPGH-DC-P58-TOR01,arista_eos,10.160.4.60,,,,22
USPGH-DC-R58-TOR02,arista_eos,10.160.4.72,,,,22
USPGH-DC-R58-TOR01,arista_eos,10.160.4.62,,,,22
USPGH-5K-LAB01,cisco_ios,10.160.4.253,,,,22
x05psw-adm0,cisco_ios,10.0.116.152,,,,22
uspgh-ucsl-p1-A(FOX1930GJ4J),cisco_ios,10.0.77.100,,,,22
uspgh-ucsl-p1-B(FOX1925GLCA),cisco_ios,10.0.77.102,,,,22
uspgh-ucsl-01-A(FOX1920GR4P),cisco_ios,10.0.76.100,,,,22
uspgh-ucsl-01-B(FOX1921GK9G),cisco_ios,10.0.76.102,,,,22
USPGH-INT-FW01,fortinet,10.160.10.5,,,,22
USPLE-6085-DS-1101-02,arista_eos,172.19.15.30,,,,22
USPLE-6085-DS-1101-01,arista_eos,172.19.15.29,,,,22
USPLE-PE-02,arista_eos,10.255.26.22,,,,22
USPLE-PE-01,arista_eos,10.255.26.21,,,,22
USSV1-PE-02,arista_eos,10.255.26.26,,,,22
Pleas03-D2-2.thermofisher.com,cisco_ios,172.19.8.41,,,,22
USPLE-6055-AS-1402-01 (1),cisco_ios,172.19.15.25,,,,22
USPLE-6055-AS-1402-01 (2),cisco_ios,172.19.15.25,,,,22
USPLE-6055-AS-1402-02 (1),cisco_ios,172.19.15.26,,,,22
USPLE-6055-AS-1402-02 (2),cisco_ios,172.19.15.26,,,,22
USPLE-6056-AS-1101-3,cisco_ios,172.19.15.27,,,,22
USPLE-6085-AS-1101-1 (1),cisco_ios,172.19.15.20,,,,22
USPLE-6085-AS-1101-1 (2),cisco_ios,172.19.15.20,,,,22
USPLE-6085-AS-1323-01 (1),cisco_ios,172.19.15.21,,,,22
USPLE-6085-AS-1323-01 (2),cisco_ios,172.19.15.21,,,,22
USPLE-6085-AS-1323-01 (3),cisco_ios,172.19.15.21,,,,22
USPLE-6085-AS-1323-01 (4),cisco_ios,172.19.15.21,,,,22
USPLE-6056-AS-1101-2 (1),cisco_ios,172.19.15.23,,,,22
USPLE-6056-AS-1101-2 (2),cisco_ios,172.19.15.23,,,,22
USPLE-6056-AS-1101-2 (3),cisco_ios,172.19.15.23,,,,22
USPLE-6085-AS-2308-01 (1),cisco_ios,172.19.15.22,,,,22
USPLE-6085-AS-2308-01 (2),cisco_ios,172.19.15.22,,,,22
USPLE-6085-AS-2308-01 (3),cisco_ios,172.19.15.22,,,,22
USPLE-6055-AS-2251-01 (1),cisco_ios,172.19.15.24,,,,22
USPLE-6055-AS-2251-01 (2),cisco_ios,172.19.15.24,,,,22
USPLE-6055-AS-2251-01 (3),cisco_ios,172.19.15.24,,,,22
USPLE-6055-AS-2251-01 (4),cisco_ios,172.19.15.24,,,,22
USPLE-6055-AS-2251-01 (5),cisco_ios,172.19.15.24,,,,22
USPLE-6055-AS-2251-01 (6),cisco_ios,172.19.15.24,,,,22
pleas01-D1-1,cisco_ios,172.19.8.13,,,,22
pleas02-D2-2,cisco_ios,172.19.8.16,,,,22
pleas03-F2-1,cisco_ios,172.19.8.17,,,,22
PLE0DAS02.thermofisher.com,cisco_ios,172.19.8.26,,,,22
pleas03-D2-1,cisco_ios,172.19.8.15,,,,22
PLE0Cas02 (1),cisco_ios,172.19.8.22,,,,22
PLE0Cas02 (2),cisco_ios,172.19.8.22,,,,22
PLE0Cas02 (3),cisco_ios,172.19.8.22,,,,22
PLE0Cas02 (4),cisco_ios,172.19.8.22,,,,22
PLE0Cas02 (5),cisco_ios,172.19.8.22,,,,22
PLE0Cas02 (6),cisco_ios,172.19.8.22,,,,22
PLEOCAS03 (1),cisco_ios,172.19.8.23,,,,22
PLEOCAS03 (2),cisco_ios,172.19.8.23,,,,22
PLEOCAS03 (3),cisco_ios,172.19.8.23,,,,22
PLEOCAS03 (4),cisco_ios,172.19.8.23,,,,22
PLEOCAS03 (5),cisco_ios,172.19.8.23,,,,22
USPLE-6055-CS-MDF-02,cisco_ios,172.19.15.3,,,,22
USPLE-6055-CS-MDF-01,cisco_ios,172.19.15.2,,,,22
USPLE-6085-AS-2308-02 (1),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-2308-02 (2),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-2308-02 (3),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-2308-02 (4),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-2308-02 (5),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-2308-02 (6),cisco_ios,172.19.15.33,,,,22
USPLE-6085-AS-1100A-1 (1),cisco_ios,172.19.15.28,,,,22
USPLE-6085-AS-1100A-1 (2),cisco_ios,172.19.15.28,,,,22
USPLE-6085-AS-1100A-1 (3),cisco_ios,172.19.15.28,,,,22
USPLE-6085-AS-1100A-1 (4),cisco_ios,172.19.15.28,,,,22
pleblenc06-sw1,cisco_ios,172.19.8.31,,,,22
pleblenc06-sw3,cisco_ios,172.19.8.33,,,,22
pleblenc06-sw2,cisco_ios,172.19.8.32,,,,22
pleblenc06-sw4,cisco_ios,172.19.8.34,,,,22
usple-fw,fortinet,172.19.9.36,,,,22
USPLN-CS01,arista_eos,10.167.192.130,,,,22
USPLN-E2001-MDF-LAN01 (1),cisco_ios,10.167.192.142,,,,22
USPLN-E2001-MDF-LAN01 (2),cisco_ios,10.167.192.142,,,,22
USPLN-E2002-IDF-LAN01 (1),cisco_ios,10.167.192.144,,,,22
USPLN-E2002-IDF-LAN01 (2),cisco_ios,10.167.192.144,,,,22
USPLN-E1003-IDF-LAN01 (1),cisco_ios,10.167.192.143,,,,22
USPLN-E1003-IDF-LAN01 (2),cisco_ios,10.167.192.143,,,,22
USPLN-E1003-IDF-LAN01 (3),cisco_ios,10.167.192.143,,,,22
USPLN-E1003-IDF-LAN01 (4),cisco_ios,10.167.192.143,,,,22
USPLN-E1003-IDF-LAN01 (5),cisco_ios,10.167.192.143,,,,22
USPLN-E1007-IDF-LAN01 (1),cisco_ios,10.167.192.150,,,,22
USPLN-E1007-IDF-LAN01 (2),cisco_ios,10.167.192.150,,,,22
USPLN-E1007-IDF-LAN01 (3),cisco_ios,10.167.192.150,,,,22
USPLN-E1007-IDF-LAN01 (4),cisco_ios,10.167.192.150,,,,22
USPLN-E2004-IDF-LAN01 (1),cisco_ios,10.167.192.152,,,,22
USPLN-E2008-IDF-LAN01 (1),cisco_ios,10.167.192.146,,,,22
USPLN-E1003-IDF-MFG-LAN01 (1),cisco_ios,10.167.192.149,,,,22
USPLN-E1003-IDF-MFG-LAN01 (2),cisco_ios,10.167.192.149,,,,22
USPLN-E1003-IDF-MFG-LAN01 (3),cisco_ios,10.167.192.149,,,,22
USPLN-E2001-MDF-MFG-LAN01 (1),cisco_ios,10.167.192.158,,,,22
USPLN-E2001-MDF-MFG-LAN01 (2),cisco_ios,10.167.192.158,,,,22
